Date,Open,High,Low,Close,Adj Close,Volume
1/15/2015,4.97,5,4.8975,4.9,4.713462,18893200
1/16/2015,4.8925,4.995,4.8775,4.99,4.800035,18151200
1/20/2015,5.025,5.0525,4.9425,5.005,4.814465,14030800
1/21/2015,4.9775,5.0875,4.9425,5.075,4.881799,14478000
1/22/2015,5.085,5.1775,5.0325,5.1625,4.965967,15971200
1/23/2015,5.1675,5.1875,5.125,5.1775,4.980395,12041600
1/26/2015,5.155,5.18,5.1225,5.155,4.958753,13324000
1/27/2015,5.075,5.08,4.8975,4.9075,4.720675,35794800
1/28/2015,4.9675,4.9875,4.825,4.8275,4.64372,27272800
1/29/2015,4.83,4.9725,4.8075,4.945,4.756749,23534000
1/30/2015,4.91,4.9675,4.7925,4.8,4.617268,29820000
2/2/2015,4.83,4.925,4.735,4.905,4.718271,25960400
2/3/2015,4.94,5.0325,4.915,5.0275,4.836107,18346800
2/4/2015,5.0125,5.0975,4.9975,5.04,4.848131,18151600
2/5/2015,5.045,5.125,5.04,5.1225,4.92749,14044800
2/6/2015,5.1175,5.1775,5.0775,5.1,4.905849,21052400
2/9/2015,5.07,5.11,5.0375,5.095,4.901038,27394400
2/10/2015,5.1,5.24,5.0775,5.2375,5.038113,22620400
2/11/2015,5.25,5.25,5.1675,5.2025,5.004445,32083200
2/12/2015,5.5,5.625,5.4675,5.575,5.362764,67690400
2/13/2015,5.5625,5.585,5.4775,5.5775,5.36517,31008400
2/17/2015,5.5675,5.6225,5.5325,5.595,5.382003,20334000
2/18/2015,5.5875,5.5975,5.52,5.53,5.319476,17094800
2/19/2015,5.6,5.61,5.52,5.545,5.333906,16943200
2/20/2015,5.54,5.5875,5.5,5.585,5.372383,15775200
2/23/2015,5.5825,5.5825,5.5125,5.54,5.329097,12500800
2/24/2015,5.54,5.5775,5.49,5.5775,5.385828,14935600
2/25/2015,5.555,5.58,5.51,5.535,5.344789,12382000
2/26/2015,5.54,5.5825,5.505,5.55,5.359273,15286400
2/27/2015,5.535,5.5475,5.495,5.515,5.325475,15749200
3/2/2015,5.5,5.68,5.4925,5.65,5.455837,30151200
3/3/2015,5.6075,5.635,5.5275,5.545,5.354444,16034400
3/4/2015,5.525,5.62,5.5025,5.6075,5.414797,22684000
3/5/2015,5.6075,5.725,5.5925,5.715,5.518602,32305600
3/6/2015,5.6825,5.71,5.6325,5.6375,5.443765,25739200
3/9/2015,5.64,5.695,5.6275,5.6525,5.458251,22238800
3/10/2015,5.6775,5.7875,5.6675,5.75,5.5524,52721200
3/11/2015,5.75,5.825,5.705,5.72,5.523431,26212000
3/12/2015,5.665,5.7075,5.56,5.6675,5.472735,40697200
3/13/2015,5.64,5.69,5.5625,5.675,5.479977,35928800
3/16/2015,5.72,5.7775,5.6825,5.7425,5.545157,23695600
3/17/2015,5.73,5.815,5.69,5.8125,5.612752,29990000
3/18/2015,5.8125,5.8425,5.665,5.7175,5.521015,41384400
3/19/2015,5.7375,5.825,5.695,5.805,5.60551,31075600
3/20/2015,5.8525,5.9025,5.7975,5.8675,5.665863,46208400
3/23/2015,5.6925,5.7675,5.675,5.6775,5.482391,42601200
3/24/2015,5.66,5.7,5.575,5.6,5.407553,33048000
3/25/2015,5.5975,5.5975,5.2425,5.26,5.079238,54255200
3/26/2015,5.1525,5.265,5.115,5.2425,5.062339,31192000
3/27/2015,5.2725,5.365,5.1875,5.345,5.161317,31828800
3/30/2015,5.37,5.395,5.3,5.3675,5.183044,25325200
3/31/2015,5.3525,5.3575,5.2275,5.2325,5.052683,35727600
4/1/2015,5.2525,5.27,5.1625,5.2525,5.071998,33076800
4/2/2015,5.2825,5.2975,5.22,5.265,5.084067,19220400
4/6/2015,5.2425,5.435,5.1875,5.4175,5.231327,51586400
4/7/2015,5.4175,5.525,5.3875,5.465,5.277194,41396400
4/8/2015,5.47,5.525,5.4175,5.505,5.315819,36643200
4/9/2015,5.4625,5.65,5.46,5.6325,5.438937,37943200
4/10/2015,5.6375,5.6925,5.6175,5.69,5.494462,25872800
4/13/2015,5.6775,5.71,5.6125,5.6375,5.443765,23672400
4/14/2015,5.615,5.6375,5.535,5.59,5.397898,22027600
4/15/2015,5.605,5.7,5.5775,5.6575,5.463079,24356000
4/16/2015,5.625,5.6725,5.5825,5.6225,5.42928,15528400
4/17/2015,5.505,5.605,5.5025,5.55,5.359273,29363600
4/20/2015,5.575,5.61,5.5125,5.5225,5.332718,23162400
4/21/2015,5.59,5.59,5.4875,5.515,5.325475,23045600
4/22/2015,5.5475,5.585,5.4625,5.5775,5.385828,20742000
4/23/2015,5.475,5.6075,5.4125,5.555,5.364101,25938000
4/24/2015,5.5525,5.555,5.445,5.5075,5.318233,24096000
4/27/2015,5.525,5.6475,5.4775,5.55,5.359273,24845600
4/28/2015,5.54,5.5975,5.4875,5.5775,5.385828,23448400
4/29/2015,5.5375,5.5925,5.5125,5.535,5.344789,19515600
4/30/2015,5.5075,5.5775,5.495,5.55,5.359273,21884400
5/1/2015,5.595,5.705,5.57,5.6875,5.492046,25696800
5/4/2015,5.6825,5.72,5.635,5.6525,5.458251,20072000
5/5/2015,5.6325,5.64,5.4825,5.5075,5.318233,29292800
5/6/2015,5.5375,5.59,5.4525,5.525,5.335132,31648400
5/7/2015,5.5025,5.64,5.485,5.6225,5.42928,53456400
5/8/2015,5.2525,5.46,5.1225,5.2075,5.028543,114655200
5/11/2015,5.135,5.21,5.095,5.1575,4.98026,54414400
5/12/2015,5.12,5.25,5.1175,5.2075,5.028543,38880000
5/13/2015,5.245,5.285,5.1875,5.2375,5.057512,30852400
5/14/2015,5.2525,5.35,5.24,5.3225,5.13959,29305200
5/15/2015,5.345,5.37,5.2925,5.325,5.142004,21582400
5/18/2015,5.3125,5.35,5.2875,5.3175,5.134762,32497200
5/19/2015,5.3,5.3175,5.25,5.26,5.102749,25380800
5/20/2015,5.2625,5.325,5.255,5.26,5.102749,19682400
5/21/2015,5.2625,5.285,5.2175,5.2225,5.066369,23969200
5/22/2015,5.235,5.255,5.2025,5.215,5.059094,21259200
5/26/2015,5.19,5.225,5.1425,5.1825,5.027566,25973200
5/27/2015,5.2175,5.485,5.2,5.46,5.29677,43233200
5/28/2015,5.46,5.5525,5.45,5.535,5.369527,32765600
5/29/2015,5.535,5.57,5.525,5.5325,5.367103,33516800
6/1/2015,5.5675,5.65,5.5325,5.595,5.427734,37266000
6/2/2015,5.56,5.59,5.48,5.485,5.321023,22430400
6/3/2015,5.5,5.5425,5.415,5.425,5.262817,25078800
6/4/2015,5.3925,5.54,5.3925,5.5225,5.357401,32371200
6/5/2015,5.505,5.59,5.4475,5.565,5.398631,31332000
6/8/2015,5.5475,5.585,5.375,5.4375,5.274943,34281200
6/9/2015,5.4425,5.505,5.4325,5.465,5.30162,25688800
6/10/2015,5.4,5.435,5.3375,5.3675,5.207035,52946000
6/11/2015,5.3675,5.4625,5.3675,5.425,5.262817,28305200
6/12/2015,5.39,5.4225,5.265,5.2775,5.119726,32372800
6/15/2015,5.25,5.2925,5.21,5.2675,5.110025,30654800
6/16/2015,5.2575,5.34,5.205,5.3325,5.17308,25689200
6/17/2015,5.33,5.425,5.3175,5.395,5.233714,23354400
6/18/2015,5.44,5.52,5.425,5.485,5.321023,29940400
6/19/2015,5.485,5.53,5.4175,5.4675,5.304047,35565600
6/22/2015,5.4775,5.5075,5.3625,5.445,5.282219,51423600
6/23/2015,5.455,5.4975,5.2625,5.305,5.146403,41406400
6/24/2015,5.2975,5.325,5.2275,5.2525,5.095473,25336800
6/25/2015,5.2525,5.325,5.2525,5.2925,5.134277,35046000
6/26/2015,5.25,5.255,5.1625,5.185,5.029991,42129600
6/29/2015,5.125,5.1775,5.0225,5.03,4.879625,39172400
6/30/2015,5.06,5.0825,4.9925,5.0275,4.8772,31591600
7/1/2015,5.1525,5.225,5.055,5.1,4.947533,30289200
7/2/2015,5.0975,5.1375,5.0725,5.105,4.952383,14576400
7/6/2015,5.0625,5.1325,5.005,5.0425,4.891751,21477600
7/7/2015,5.0125,5.0325,4.79,4.9475,4.799592,59425200
7/8/2015,4.92,4.95,4.8725,4.9125,4.765638,33249200
7/9/2015,4.99,5.0125,4.8225,4.8525,4.707432,35758800
7/10/2015,4.915,4.9825,4.9025,4.9375,4.78989,21670800
7/13/2015,4.9875,4.9975,4.9375,4.97,4.821417,21247200
7/14/2015,4.9775,4.9825,4.9075,4.9725,4.823844,24921600
7/15/2015,4.96,4.9925,4.8925,4.9375,4.78989,26573200
7/16/2015,4.9675,5.0475,4.95,5.0475,4.896603,28284800
7/17/2015,5.03,5.035,4.9525,5.0175,4.867499,22037200
7/20/2015,5.0175,5.0375,4.9125,4.925,4.777764,18841200
7/21/2015,4.915,5.0175,4.915,4.9475,4.799592,14972000
7/22/2015,4.9125,4.9125,4.7925,4.8525,4.707432,35647200
7/23/2015,4.8625,4.985,4.8525,4.9125,4.765638,16991600
7/24/2015,4.9475,4.9525,4.835,4.855,4.709857,18884400
7/27/2015,4.8125,4.8825,4.7725,4.8275,4.683179,19242000
7/28/2015,4.84,4.965,4.79,4.9325,4.785039,19830800
7/29/2015,4.9225,5.0325,4.9025,4.9925,4.843245,23268000
7/30/2015,4.98,5.055,4.98,5.005,4.855373,19018000
7/31/2015,5.025,5.0275,4.9575,4.9875,4.838396,21834000
8/3/2015,5.0275,5.0775,4.9625,5.0725,4.920855,39713200
8/4/2015,5.055,5.1075,5.035,5.0925,4.940258,26010000
8/5/2015,5.2175,5.2225,5.135,5.145,4.991187,23462800
8/6/2015,5.1325,5.17,5.0275,5.1125,4.959659,65567600
8/7/2015,5.615,5.8425,5.47,5.745,5.573249,140524800
8/10/2015,5.705,5.9875,5.67,5.945,5.767272,66230400
8/11/2015,5.8575,5.9725,5.8575,5.915,5.738168,43500800
8/12/2015,5.82,5.9725,5.82,5.93,5.752719,38404800
8/13/2015,5.9375,5.95,5.865,5.88,5.704215,27688400
8/14/2015,5.875,5.92,5.84,5.885,5.709064,21465200
8/17/2015,5.875,5.875,5.775,5.8475,5.672684,27388000
8/18/2015,5.805,5.845,5.725,5.77,5.621054,28708400
8/19/2015,5.7625,5.8275,5.685,5.7475,5.599135,24924800
8/20/2015,5.6825,5.71,5.5125,5.54,5.39699,42693200
8/21/2015,5.5,5.5925,5.3625,5.3675,5.228944,38266400
8/24/2015,5.0675,5.4575,5,5.1775,5.043849,68228400
8/25/2015,5.405,5.425,5.07,5.07,4.939123,62268400
8/26/2015,5.235,5.4575,5.195,5.4525,5.311749,61497600
8/27/2015,5.51,5.66,5.4775,5.6575,5.511458,46376400
8/28/2015,5.6575,5.7175,5.6175,5.6825,5.535813,32094400
8/31/2015,5.655,5.695,5.5975,5.62,5.474926,21935200
9/1/2015,5.4575,5.55,5.35,5.39,5.250864,35340800
9/2/2015,5.5375,5.555,5.445,5.5525,5.409168,34404400
9/3/2015,5.635,5.6625,5.5575,5.5675,5.423781,26255600
9/4/2015,5.4725,5.56,5.435,5.4375,5.297137,28797200
9/8/2015,5.57,5.6925,5.5475,5.67,5.523636,23844800
9/9/2015,5.6875,5.735,5.545,5.5575,5.414039,28939200
9/10/2015,5.525,5.715,5.5,5.645,5.49928,35707600
9/11/2015,5.5825,5.7,5.56,5.6625,5.516328,30158400
9/14/2015,5.69,5.7075,5.6425,5.6725,5.526071,19246000
9/15/2015,5.675,5.765,5.6575,5.735,5.586957,32797600
9/16/2015,5.725,5.8075,5.6825,5.775,5.625925,17350800
9/17/2015,5.875,5.9275,5.815,5.8275,5.677067,26871200
9/18/2015,5.7475,5.8725,5.7125,5.8225,5.672199,32641200
9/21/2015,5.83,5.895,5.8,5.8825,5.73065,28184000
9/22/2015,5.755,5.795,5.6925,5.7225,5.57478,22835600
9/23/2015,5.7275,5.785,5.705,5.75,5.60157,16163200
9/24/2015,5.715,5.92,5.625,5.86,5.708731,38244000
9/25/2015,5.9325,6.0175,5.845,5.9025,5.750134,36969200
9/28/2015,5.9025,5.94,5.7875,5.825,5.674633,39558400
9/29/2015,5.8875,5.9375,5.805,5.9275,5.774488,38073600
9/30/2015,5.9825,6.17,5.9475,6.1625,6.003423,55638000
10/1/2015,6.1625,6.18,5.8675,6.0425,5.88652,48929600
10/2/2015,6.01,6.2,5.9475,6.2,6.039954,38614400
10/5/2015,6.24,6.4325,6.2075,6.355,6.190953,48202400
10/6/2015,6.2875,6.465,6.2625,6.4375,6.271324,45321600
10/7/2015,6.4525,6.57,6.3475,6.505,6.337081,31015200
10/8/2015,6.4775,6.56,6.3675,6.5425,6.373612,46006800
10/9/2015,6.5075,6.57,6.395,6.5175,6.349258,42324800
10/12/2015,6.525,6.625,6.4775,6.5875,6.417451,22758800
10/13/2015,6.535,6.64,6.5125,6.6,6.429627,29844400
10/14/2015,6.6075,6.9475,6.6,6.84,6.663433,61214800
10/15/2015,6.8525,6.9975,6.7825,6.8575,6.68048,52604800
10/16/2015,6.88,7.03,6.8625,6.965,6.785205,44839600
10/19/2015,6.9875,7.02,6.8725,6.9525,6.773028,29471200
10/20/2015,6.9225,6.975,6.87,6.9425,6.763288,26482400
10/21/2015,6.985,7.0275,6.84,6.8525,6.675611,38628000
10/22/2015,6.9325,7.1225,6.9225,7.1,6.916721,30688400
10/23/2015,7.1625,7.195,7.055,7.1475,6.962995,38177600
10/26/2015,7.1525,7.17,7.05,7.115,6.931335,24743600
10/27/2015,7.08,7.155,7.075,7.11,6.926464,20826800
10/28/2015,7.155,7.1675,7.05,7.1675,6.982478,21703600
10/29/2015,7.0525,7.125,6.9075,6.92,6.741368,32716800
10/30/2015,6.995,7.1425,6.9425,7.0925,6.909414,30116000
11/2/2015,7.115,7.1825,7.0725,7.175,6.989784,19008800
11/3/2015,7.1325,7.1725,7.045,7.125,6.941077,37676800
11/4/2015,7.105,7.1575,6.975,7.0075,6.826609,44226400
11/5/2015,7.0425,7.0625,6.9075,6.9275,6.748674,47880000
11/6/2015,7.6125,7.985,7.455,7.8875,7.683891,117227200
11/9/2015,7.81,7.875,7.7425,7.8525,7.649796,49256800
11/10/2015,7.75,7.7925,7.5375,7.7025,7.503668,55226000
11/11/2015,7.7075,7.7625,7.6,7.6275,7.430604,61989600
11/12/2015,7.61,7.68,7.5675,7.6,7.403814,29108000
11/13/2015,7.6075,7.64,7.4125,7.45,7.257686,29294000
11/16/2015,7.5475,7.605,7.4875,7.6,7.403814,34428000
11/17/2015,7.62,7.665,7.5675,7.6,7.403814,25704800
11/18/2015,7.6025,7.7675,7.52,7.7575,7.585946,35021600
11/19/2015,7.785,7.8575,7.7225,7.78,7.607948,25407200
11/20/2015,7.8375,7.8925,7.79,7.8475,7.673955,23974400
11/23/2015,7.9125,7.9125,7.7025,7.73,7.559054,24255200
11/24/2015,7.73,7.86,7.695,7.7925,7.620172,19542800
11/25/2015,7.7775,7.87,7.755,7.7825,7.610391,13830000
11/27/2015,7.7975,7.8725,7.7575,7.8475,7.673955,8699600
11/30/2015,7.855,7.965,7.8475,7.93,7.75463,32724400
12/1/2015,8,8.195,7.9925,8.1875,8.006437,40949600
12/2/2015,8.2,8.285,8.1075,8.125,7.945319,29424000
12/3/2015,8.19,8.275,8.0675,8.1075,7.928206,24665600
12/4/2015,8.1075,8.4525,8.1075,8.4375,8.250909,45875600
12/7/2015,8.435,8.435,8.2525,8.2775,8.094449,33358800
12/8/2015,8.175,8.425,8.1225,8.39,8.204458,31448800
12/9/2015,8.3875,8.4375,8.0925,8.1775,7.996655,37267600
12/10/2015,8.2025,8.29,8.175,8.245,8.062666,23659600
12/11/2015,8.1625,8.22,8.105,8.1225,7.942872,22732000
12/14/2015,8.13,8.1875,8.045,8.1425,7.962432,27589200
12/15/2015,8.235,8.3,8.19,8.2425,8.060218,30729600
12/16/2015,8.26,8.32,8.1875,8.2925,8.109112,23635600
12/17/2015,8.305,8.39,8.1625,8.1675,7.986879,25416000
12/18/2015,8.11,8.1925,8.025,8.035,7.857308,39589600
12/21/2015,8.1225,8.2325,8.05,8.225,8.043107,28421600
12/22/2015,8.25,8.315,8.1825,8.2325,8.050438,13001200
12/23/2015,8.245,8.2975,8.23,8.265,8.082222,12252400
12/24/2015,8.24,8.3125,8.2275,8.2925,8.109112,5244800
12/28/2015,8.205,8.285,8.09,8.285,8.101778,14202400
12/29/2015,8.29,8.445,8.2675,8.42,8.233794,20366000
12/30/2015,8.4125,8.485,8.345,8.3475,8.162896,18034400
12/31/2015,8.335,8.3725,8.24,8.24,8.057775,14852800
1/4/2016,8.0725,8.145,8.01,8.0925,7.913536,35807600
1/5/2016,8.245,8.36,8.125,8.2225,8.040661,49027200
1/6/2016,8.0875,8.125,7.79,7.8825,7.70818,44934400
1/7/2016,7.685,7.7375,7.47,7.57,7.402591,64530400
1/8/2016,7.6675,7.675,7.3925,7.4075,7.243685,39847200
1/11/2016,7.415,7.4725,7.2875,7.42,7.25591,40937200
1/12/2016,7.5525,7.655,7.4925,7.545,7.378144,46935600
1/13/2016,7.6025,7.6525,7.3075,7.315,7.153232,48167200
1/14/2016,7.165,7.25,6.955,7.1675,7.008993,60023600
1/15/2016,6.88,6.9625,6.66,6.7775,6.627619,84145200
1/19/2016,6.9175,7.1125,6.805,6.8325,6.681401,45714000
1/20/2016,6.7025,6.9575,6.6125,6.87,6.718071,48118000
1/21/2016,6.945,7.0575,6.8025,6.95,6.796303,48145600
1/22/2016,7.0825,7.16,7.0675,7.1125,6.955209,25799600
1/25/2016,7.11,7.1925,7.09,7.105,6.947875,27072800
1/26/2016,7.12,7.205,7.0475,7.175,7.016326,22794400
1/27/2016,7.165,7.1875,6.955,7.09,6.933207,23170000
1/28/2016,7.1475,7.1725,6.875,7.0125,6.85742,27677600
1/29/2016,7.0725,7.3375,7.045,7.3225,7.160566,31050400
2/1/2016,7.315,7.3625,7.2525,7.325,7.16301,28988400
2/2/2016,7.25,7.2875,6.965,7.015,6.859867,34190800
2/3/2016,7.07,7.1125,6.8875,7.05,6.89409,32677200
2/4/2016,7.06,7.2125,6.9825,7.0525,6.896536,34814000
2/5/2016,7.005,7.0825,6.5875,6.6075,6.461378,60042800
2/8/2016,6.5075,6.54,6.2125,6.305,6.165567,60885200
2/9/2016,6.23,6.6375,6.2,6.3725,6.231575,42537200
2/10/2016,6.4125,6.5975,6.3225,6.3575,6.216905,33580000
2/11/2016,6.195,6.39,6.195,6.325,6.185124,34014400
2/12/2016,6.425,6.445,6.1875,6.4325,6.290246,34081600
2/16/2016,6.525,6.7575,6.505,6.7475,6.598281,48535200
2/17/2016,6.8325,6.98,6.805,6.915,6.762078,77146800
2/18/2016,7.4825,7.745,7.475,7.51,7.34392,106866000
2/19/2016,7.47,7.6775,7.4125,7.61,7.441707,52562800
2/22/2016,7.72,7.9675,7.705,7.88,7.705737,44966800
2/23/2016,7.8175,7.975,7.78,7.9,7.725294,36938000
2/24/2016,7.8675,7.9675,7.65,7.955,7.779077,33685200
2/25/2016,7.985,8.0125,7.83,7.9725,7.79619,34961600
2/26/2016,8.01,8.03,7.84,7.92,7.744851,36196400
2/29/2016,7.9025,8.005,7.835,7.84,7.694552,32334400
3/1/2016,7.86,8.1875,7.8475,8.1875,8.035606,34870000
3/2/2016,8.1425,8.265,8.1275,8.235,8.082223,23381200
3/3/2016,8.225,8.26,8.0525,8.1625,8.01107,30200400
3/4/2016,8.225,8.2325,8.075,8.1375,7.986535,17530400
3/7/2016,8.0925,8.1475,7.98,8.085,7.935007,23996800
3/8/2016,8.0025,8.05,7.9125,7.9375,7.790244,27494000
3/9/2016,8.0075,8.02,7.83,7.9325,7.785336,22278800
3/10/2016,7.98,8.025,7.76,7.92,7.773067,28608400
3/11/2016,8.0375,8.0575,7.9425,8.055,7.905566,27740000
3/14/2016,8.0175,8.1075,7.98,8.075,7.925191,19031200
3/15/2016,8.0325,8.085,7.8925,8.035,7.885934,22621600
3/16/2016,7.975,8.3025,7.9375,8.275,8.121482,36364400
3/17/2016,8.245,8.285,8.0925,8.205,8.052779,35368000
3/18/2016,8.3025,8.5625,8.25,8.4525,8.29569,54551200
3/21/2016,8.3775,8.48,8.2875,8.4775,8.320227,33778000
3/22/2016,8.45,8.5225,8.3575,8.4625,8.305504,24201200
3/23/2016,8.5,8.67,8.4625,8.6075,8.447813,42900800
3/24/2016,8.53,8.635,8.5025,8.62,8.460079,24495600
3/28/2016,8.605,8.745,8.595,8.7075,8.545959,26538800
3/29/2016,8.67,8.8675,8.65,8.8475,8.683361,26181200
3/30/2016,8.88,9.0625,8.875,8.94,8.774145,37670000
3/31/2016,8.98,9,8.8375,8.9075,8.742248,37988400
4/1/2016,8.8525,9.0425,8.785,9.0375,8.869836,34829200
4/4/2016,9.1125,9.16,8.915,8.95,8.783961,39394000
4/5/2016,8.87,9.02,8.835,8.9375,8.77169,33956800
4/6/2016,8.825,8.955,8.6575,8.95,8.783961,45337600
4/7/2016,8.8925,8.9725,8.82,8.8575,8.693177,37810400
4/8/2016,8.93,8.9875,8.8275,8.915,8.749608,25593600
4/11/2016,8.9675,9.1175,8.94,8.97,8.803589,38752400
4/12/2016,9,9.0125,8.785,8.96,8.793776,29276400
4/13/2016,9,9.1875,9,9.185,9.0146,35071600
4/14/2016,9.16,9.25,9.1225,9.21,9.039135,41656400
4/15/2016,9.2075,9.365,9.1775,9.2825,9.110291,43697200
4/18/2016,9.265,9.265,9.1525,9.2425,9.071033,30732000
4/19/2016,9.2775,9.295,9.02,9.0775,8.909093,30915200
4/20/2016,9.0625,9.1675,9.0525,9.1125,8.943444,20017200
4/21/2016,9.115,9.1575,9.0625,9.1025,8.93363,17828000
4/22/2016,9.1325,9.195,9.0375,9.0675,8.899279,22354000
4/25/2016,9.07,9.1625,9.045,9.1125,8.943444,19197200
4/26/2016,9.1675,9.2725,9.08,9.12,8.950805,21453600
4/27/2016,9.0975,9.3325,9.08,9.3275,9.154454,35239600
4/28/2016,9.27,9.325,9.0275,9.05,8.882106,38122400
4/29/2016,9.0125,9.0325,8.785,8.8825,8.71771,32190400
5/2/2016,8.9675,9.055,8.925,9,8.833033,25607600
5/3/2016,8.8975,8.935,8.815,8.8925,8.727526,22402400
5/4/2016,8.785,8.7925,8.6,8.69,8.528785,52576400
5/5/2016,8.7625,8.845,8.6775,8.7425,8.580312,24688400
5/6/2016,8.7275,8.855,8.71,8.8325,8.668639,18324000
5/9/2016,8.855,8.8925,8.7475,8.82,8.656371,33333600
5/10/2016,8.875,9.005,8.79,8.99,8.823216,26967600
5/11/2016,9.0175,9.115,8.9675,9.015,8.847754,32817600
5/12/2016,9.08,9.12,8.7325,8.8925,8.727526,67054000
5/13/2016,9.7975,10.25,9.75,10.245,10.054933,211025600
5/16/2016,10.1675,10.7,10.135,10.5475,10.351821,97303200
5/17/2016,10.5,10.645,10.365,10.57,10.373907,62839200
5/18/2016,10.5,10.9625,10.5,10.84,10.638896,54107200
5/19/2016,10.7975,10.965,10.7825,10.8875,10.685514,39888000
5/20/2016,10.955,11.1275,10.9375,11.0825,10.876897,39108400
5/23/2016,11.13,11.1725,11.0325,11.1,10.894073,41363600
5/24/2016,11.105,11.375,11.075,11.34,11.158523,41578800
5/25/2016,11.375,11.4225,11.2025,11.2925,11.111779,45807600
5/26/2016,11.3125,11.495,11.28,11.4125,11.229862,30996400
5/27/2016,11.425,11.4925,11.3875,11.475,11.29136,27741600
5/31/2016,11.525,11.705,11.5175,11.68,11.493082,41252400
6/1/2016,11.625,11.815,11.59,11.7025,11.515219,38713200
6/2/2016,11.765,11.885,11.65,11.785,11.596399,32920800
6/3/2016,11.67,11.685,11.415,11.62,11.43404,46107600
6/6/2016,11.65,11.74,11.5,11.56,11.375001,32251200
6/7/2016,11.63,11.695,11.5775,11.5825,11.397141,19340000
6/8/2016,11.585,11.6275,11.45,11.545,11.360241,23461600
6/9/2016,11.505,11.8625,11.48,11.845,11.655438,47216800
6/10/2016,11.705,11.81,11.535,11.55,11.365162,40002400
6/13/2016,11.5625,11.925,11.5625,11.6975,11.510302,47558800
6/14/2016,11.67,11.775,11.54,11.72,11.53244,29834400
6/15/2016,11.8175,11.9425,11.6875,11.84,11.650518,30103600
6/16/2016,11.7525,11.9075,11.6375,11.8875,11.697259,24645600
6/17/2016,11.9025,11.905,11.6325,11.68,11.493082,47100000
6/20/2016,11.8675,12.0425,11.86,11.89,11.699721,29376800
6/21/2016,11.94,11.9725,11.8,11.8175,11.628381,21250800
6/22/2016,11.8425,11.92,11.7875,11.8075,11.618541,20262000
6/23/2016,11.92,12.135,11.9125,12.1225,11.928499,29788000
6/24/2016,11.625,11.84,11.325,11.4325,11.24954,101768400
6/27/2016,11.3375,11.425,11.1425,11.31,11.129001,44908800
6/28/2016,11.525,11.5375,11.3175,11.475,11.29136,38192000
6/29/2016,11.575,11.7525,11.545,11.6625,11.475862,31893200
6/30/2016,11.6825,11.825,11.5875,11.7525,11.56442,43094000
7/1/2016,11.6875,11.84,11.625,11.665,11.47832,21848800
7/5/2016,11.6,11.8575,11.5075,11.8375,11.64806,37108400
7/6/2016,11.755,11.9825,11.695,11.9125,11.72186,27310400
7/7/2016,11.9925,12.265,11.9375,12.2225,12.026897,39540000
7/8/2016,12.3525,12.7725,12.305,12.7125,12.509055,48193200
7/11/2016,12.895,13.1,12.88,13.005,12.796874,44877600
7/12/2016,13.15,13.32,12.985,13.2,12.988755,43676000
7/13/2016,13.225,13.3,13.175,13.195,12.983835,32460400
7/14/2016,13.265,13.45,13.155,13.33,13.116674,31689200
7/15/2016,13.16,13.235,12.96,13.175,12.964155,42861600
7/18/2016,13.3375,13.3575,13.1925,13.2425,13.030575,25299200
7/19/2016,13.235,13.4325,13.21,13.38,13.165876,38265200
7/20/2016,13.425,13.6275,13.37,13.555,13.338074,29646000
7/21/2016,13.525,13.5675,13.26,13.305,13.092072,36130800
7/22/2016,13.3525,13.6675,13.255,13.6675,13.448773,31576800
7/25/2016,13.75,13.9525,13.69,13.92,13.697236,31252800
7/26/2016,14.0425,14.23,14.0225,14.1575,13.930933,51450800
7/27/2016,14.28,14.305,13.93,14.015,13.790711,44667600
7/28/2016,14.0475,14.15,14.0025,14.045,13.820234,22191600
7/29/2016,14.0975,14.3125,13.845,14.275,14.04655,40958800
8/1/2016,14.335,14.3875,14.09,14.1825,13.955533,30112000
8/2/2016,14.25,14.2575,13.875,14.01,13.785792,28274800
8/3/2016,13.9925,14.075,13.915,14.0475,13.822688,29982800
8/4/2016,14.115,14.3725,14.0875,14.3075,14.07853,27271200
8/5/2016,14.4725,14.5575,14.4025,14.55,14.317152,37158800
8/8/2016,14.75,14.785,14.53,14.685,14.449989,30506400
8/9/2016,14.7575,14.865,14.685,14.7225,14.486891,37234400
8/10/2016,14.8525,14.875,14.58,14.6275,14.393409,37574000
8/11/2016,14.705,14.9875,14.675,14.925,14.686149,68106400
8/12/2016,15.475,15.845,15.1575,15.76,15.507787,142574400
8/15/2016,15.7775,15.875,15.5325,15.745,15.493027,57330400
8/16/2016,15.7225,15.7475,15.6025,15.65,15.399549,28765200
8/17/2016,15.65,15.685,15.165,15.2875,15.042849,59521200
8/18/2016,15.265,15.55,15.205,15.525,15.276546,33168400
8/19/2016,15.5175,15.6825,15.45,15.565,15.315907,29156000
8/22/2016,15.6125,15.6525,15.4275,15.63,15.379866,24474800
8/23/2016,15.76,15.83,15.6825,15.7275,15.504326,33976400
8/24/2016,15.7825,15.79,15.4125,15.485,15.265265,29844800
8/25/2016,15.49,15.4975,15.19,15.3825,15.16422,40603200
8/26/2016,15.4225,15.595,15.3,15.5075,15.287447,30002400
8/29/2016,15.57,15.6325,15.4725,15.4975,15.277591,27465200
8/30/2016,15.4775,15.56,15.365,15.4075,15.188868,28554400
8/31/2016,15.4375,15.48,15.29,15.335,15.117396,38854400
9/1/2016,15.3475,15.845,15.335,15.7875,15.563474,42849200
